input,metadata,expected_output,output,FScore,Precision,Recall,LLM_Judge,LLM_Judge_reason,assertions_passed_rate,assertion.LLMJudge_pass
Sind die Öffnungszeiten aktuell?,"{'test_idx': 4, 'turn_idx': 2, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],['Ich habe keine Informationen über die aktuellen Öffnungszeiten von Gebäude 692.'],0.8014750480651855,0.7985440492630005,0.8044276237487793,1.0,"The output conveys the same information as the expected output, stating a lack of knowledge about the opening hours of the building.",1.0,True
Ist ein barrierefreier Zugang vorhanden?,"{'test_idx': 4, 'turn_idx': 3, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],['Ich habe keine Informationen über die Barrierefreiheit von Gebäude 692.'],0.7916279435157776,0.7954371571540833,0.7878550887107849,1.0,The output conveys the same information as the expected output by stating a lack of information about the accessibility of the building.,1.0,True
Was sind die Öffnungszeiten von Gebäude 417?,"{'test_idx': 5, 'turn_idx': 0, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],['Ich habe leider keine Informationen zu den Öffnungszeiten von Gebäude 417 in meiner Datenbank.'],0.7957051396369934,0.7698676586151123,0.8233370780944824,1.0,"The output conveys the same information as the expected output, indicating the lack of opening hours for Gebäude 417.",1.0,True
Können Sie mir den Weg zum Gebäude zeigen?,"{'test_idx': 5, 'turn_idx': 1, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.09350,8.43441.']","['Mit diesem Link kannst du dich zum Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.09350,8.43441']",0.987936794757843,0.9916296005249025,0.9842714071273804,1.0,The output conveys the same information as the expected output with only a slight difference in phrasing.,1.0,True
Hat das Gebäude einen barrierefreien Zugang?,"{'test_idx': 5, 'turn_idx': 2, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],"['Ich habe leider keine Informationen, ob das Gebäude 417 einen barrierefreien Zugang hat.']",0.7688829302787781,0.7638049721717834,0.7740288376808167,1.0,"The output conveys the same information as the expected output, indicating a lack of knowledge about the accessibility of the building.",1.0,True
Wie gelange ich zu 2 5 9?,"{'test_idx': 6, 'turn_idx': 0, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.09200,8.43505.']",['Ich habe die Website für dich in deinem Browser geöffnet.'],0.5857061147689819,0.6756353378295898,0.5169044137001038,0.0,The output does not provide the same information as the expected output; it lacks the link or any navigation details.,0.0,False
Ist der Zugang barrierefrei,"{'test_idx': 6, 'turn_idx': 1, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],['Ich habe keine Informationen über ein Gebäude mit der Nummer 2 5 9.'],0.7644588351249695,0.7624632716178894,0.7664649486541748,0.0,The output provides irrelevant information about a building number (2 5 9) instead of addressing the accessibility query as in the expected output.,0.0,False
Hat das einen Internetauftritt,"{'test_idx': 6, 'turn_idx': 2, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],['Ich habe keine Informationen über einen Internetauftritt für das Gebäude mit der Nummer 2 5 9.'],0.7513716816902161,0.7194480895996094,0.7862600088119507,1.0,"The output conveys the same information as the expected output, stating that there is no website available for the building. The phrasing is different but the meaning is consistent.",1.0,True
An welcher Adresse befindet sich das Gebäude,"{'test_idx': 6, 'turn_idx': 3, 'type': 'multi_turn'}","['Das Gebäude hat die Adresse Neureuter Straße, Leopoldshafen, Eggenstein-Leopoldshafen, Landkreis Karlsruhe, Baden-Württemberg, 76344, Deutschland.']",['Ich habe keine Informationen über ein Gebäude mit der Nummer 2 5 9.'],0.6209869384765625,0.6556762456893921,0.589783787727356,0.0,"The output does not provide the correct address and instead states that there is no information available about a building with the number 2 5 9, which is irrelevant to the question asked.",0.0,False
An welcher Adresse finde ich das Gebäude 70.16?,"{'test_idx': 7, 'turn_idx': 0, 'type': 'multi_turn'}","['Das Gebäude hat die Adresse 70.16, 2, Rintheimer Querallee, Alt-Rintheim, Rintheim, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Die Adresse des Gebäudes 70.16 lautet Rintheimer Querallee 2.'],0.7909033298492432,0.8429596424102783,0.7449025511741638,1.0,The output correctly conveys the address information (street and house number) from the expected output.,1.0,True
Wann hat das geöffnet?,"{'test_idx': 7, 'turn_idx': 1, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],['Ich habe keine Informationen zu den Öffnungszeiten des Gebäudes 70.16.'],0.7966426610946655,0.7830471992492676,0.8107186555862427,1.0,The output conveys the same information as the expected output by indicating a lack of knowledge about the opening times of the building.,1.0,True
Können Sie mir einen Navigationslink schicken?,"{'test_idx': 7, 'turn_idx': 2, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.02186,8.43111.']","['Mit diesem Link kannst du dich zum Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.02186,8.43111']",0.9882415533065796,0.9919283390045166,0.9845820069313048,1.0,"The output conveys the same navigational link and meaning as the expected output, with only minor phrasing differences.",1.0,True
Wo befindet sich B254?,"{'test_idx': 8, 'turn_idx': 0, 'type': 'multi_turn'}","['Das Gebäude hat die Adresse Friedrichstaler Straße, Leopoldshafen, Eggenstein-Leopoldshafen, Landkreis Karlsruhe, Baden-Württemberg, 76344, Deutschland.']","['Das Gebäude B254 befindet sich in der Friedrichstaler Straße im Stadtviertel Leopoldshafen. Die genaue Adresse lautet Friedrichstaler Straße, 76344 Karlsruhe.']",0.7886279821395874,0.7933657169342041,0.7839463353157043,1.0,"The output correctly conveys the same address information as the expected output, including the street and postal code.",1.0,True
Hat das einen Internetauftritt?,"{'test_idx': 8, 'turn_idx': 1, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],"['Es scheint, dass ich keine Informationen zu einer Website für das Gebäude B254 gefunden habe.']",0.7707436680793762,0.7388936877250671,0.8054630756378174,1.0,"The output conveys the same information as the expected output, indicating no website is known for the building.",1.0,True
In welcher Straße finde ich das Gebäude 690?,"{'test_idx': 9, 'turn_idx': 0, 'type': 'multi_turn'}","['Das Gebäude hat die Adresse Campus Nord, Leopoldstraße, Kirchfeld, Neureut, Karlsruhe, Dettenheim, Baden-Württemberg, 76131, Deutschland.']","['Das Gebäude 690 befindet sich in der Leopoldstraße auf dem Campus Nord. Die genaue Adresse lautet: Campus Nord, Leopoldstraße, 76131 Karlsruhe.']",0.7754935026168823,0.7909365296363831,0.7606419920921326,1.0,"The output conveys the same relevant information as the expected output, specifying that Gebäude 690 is located at Campus Nord on Leopoldstraße. The additional details, such as the postal code and city, are consistent with the expected output.",1.0,True
Wann hat das Haus geöffnet?,"{'test_idx': 9, 'turn_idx': 1, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],['Ich habe keine Informationen über die Öffnungszeiten des Gebäudes 690 in meiner Datenbank.'],0.7901496291160583,0.7661503553390503,0.8157011270523071,1.0,"The output conveys the same information as the expected output, although it specifies 'Gebäude 690' and adds that the information is not in the database. The core meaning remains unchanged.",1.0,True
Kann ich online Informationen dazu finden?,"{'test_idx': 9, 'turn_idx': 2, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],"['Es tut mir leid, aber ich konnte keine Website für das Gebäude 690 finden.']",0.7685636878013611,0.7330718636512756,0.8076671361923218,1.0,"The output conveys the same information as the expected output, albeit with a slightly different phrasing.",1.0,True
Hat das Gebäude einen barrierefreien Zugang?,"{'test_idx': 9, 'turn_idx': 3, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],"['Es tut mir leid, aber ich habe keine Informationen über die Barrierefreiheit des Gebäudes 690.']",0.7570354342460632,0.7340503931045532,0.7815064191818237,1.0,"The output conveys the same information as the expected output, indicating a lack of information on building accessibility.",1.0,True
Kannst du mir den Weg zum Gebäude 01.85 zeigen?,"{'test_idx': 10, 'turn_idx': 0, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.00887,8.41043.']","['Mit diesem Link kannst du dich zum Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.00887,8.41043']",0.9882807731628418,0.9918583035469056,0.984728991985321,1.0,"The output conveys the same information as the expected output with a minor difference in wording ('zum Gebäude 01.85' vs. 'zum Gebäude'), and the meaning is entirely preserved.",1.0,True
An welcher Adresse befindet sich das Gebäude?,"{'test_idx': 10, 'turn_idx': 1, 'type': 'multi_turn'}","['Das Gebäude hat die Adresse 3, Fritz-Erler-Straße, Innenstadt-Ost Südwestlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76133, Deutschland.']",['Die Adresse des Gebäudes ist Fritz-Erler-Straße 3.'],0.7722047567367554,0.8572132587432861,0.7025353908538818,1.0,The output conveys the same relevant address information (street and house number) as the expected output.,1.0,True
Hat das Gebäude einen barrierefreien Zugang?,"{'test_idx': 10, 'turn_idx': 2, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],['Ich habe keine Informationen zu einem barrierefreien Zugang für das Gebäude Fritz-Erler-Straße 3.'],0.7466462850570679,0.7247828245162964,0.769869863986969,1.0,"The output conveys the same information as the expected output but includes the specific address, which is acceptable.",1.0,True
Existiert eine Webpräsenz für diesen Standort?,"{'test_idx': 10, 'turn_idx': 3, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],['Ich habe leider keine Informationen zu einer Webpräsenz für das Gebäude Fritz-Erler-Straße 3.'],0.7585400938987732,0.7197917103767395,0.801697850227356,1.0,The output conveys the same information as the expected output but uses a slightly different phrasing,1.0,True
Können Sie mir den Standort von Gebäude 10.86 mitteilen?,"{'test_idx': 11, 'turn_idx': 0, 'type': 'multi_turn'}","['Das Gebäude hat die Adresse 10.86, 5, Otto-Ammann-Platz, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']","['Das Gebäude 10.86 befindet sich auf dem Otto-Ammann-Platz 5 in der Innenstadt-Ost von Karlsruhe. Die genauen Koordinaten sind 49.01011, 8.41636.']",0.7586984634399414,0.7511801719665527,0.7663687467575073,1.0,"The output conveys the same information as the expected output with a different phrasing, including the relevant address and location details.",1.0,True
Was ist der beste Weg zum Gebäude?,"{'test_idx': 11, 'turn_idx': 1, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.01011,8.41636.']","['Mit diesem Link kannst du dich zum Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.01011,8.41636']",0.9880731105804444,0.9917840361595154,0.9843898415565492,1.0,"The output conveys the same information as the expected output, providing a Google Maps link for navigation to the building.",1.0,True
Existiert eine Webpräsenz dafür?,"{'test_idx': 11, 'turn_idx': 2, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],"['Es scheint, dass das Gebäude 10.86 keine offizielle Website hat.']",0.7476921081542969,0.7369423508644104,0.7587599754333496,1.0,"The output correctly conveys the information that there is no official website for the building, similar to the expected output.",1.0,True
Hat das International Scholars & Welcome Office im Nordcampus gerade auf?,"{'test_idx': 12, 'turn_idx': 0, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],"['Ich habe die Informationen gefunden, die ich benötige, um dir zu helfen.\n\nDas International Scholars & Welcome Office befindet sich auf dem Campus Nord. Leider habe ich keine Informationen zu den Öffnungszeiten, aber ich kann dir sagen, dass es sich in der Bruchsaler Straße befindet.']",0.7224258184432983,0.6707667112350464,0.7827059030532837,0.5,The output conveys the same information (lack of opening hours for the International Scholars & Welcome Office on the North Campus) but includes additional details about the location that were not part of the expected output.,0.0,False
Kannst du mir die Adresse für diese Einrichtung geben?,"{'test_idx': 12, 'turn_idx': 1, 'type': 'multi_turn'}","['Das Gebäude hat die Adresse Bruchsaler Straße, Leopoldshafen, Eggenstein-Leopoldshafen, Landkreis Karlsruhe, Baden-Württemberg, 76344, Deutschland.']",['Die Adresse des International Scholars & Welcome Office ist Bruchsaler Straße.'],0.7137938141822815,0.749607503414154,0.681246280670166,0.5,"The output provides the correct street but is incomplete compared to the expected output, which includes more specific details. The rubric allows for relevant address information to be provided, but the missing postal code and city may impact clarity.",0.0,False
Kannst du mir eine Route dorthin anzeigen?,"{'test_idx': 12, 'turn_idx': 2, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.09309,8.42787.']","['Mit diesem Link kannst du dich zum Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.09309,8.42787']",0.9876861572265624,0.9912993907928468,0.9840991497039796,1.0,The output conveys the same information and functionality as the expected output with only slight phrasing differences.,1.0,True
Wann hat Gebäude 803 geöffnet?,"{'test_idx': 13, 'turn_idx': 0, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],['Ich habe keine Informationen zu den Öffnungszeiten von Gebäude 803.'],0.8066238164901733,0.8070906400680542,0.8061575889587402,1.0,"The output conveys the same information as the expected output, that there is no information about building 803's opening times",1.0,True
An welcher Adresse befindet sich dieses Bauwerk?,"{'test_idx': 13, 'turn_idx': 1, 'type': 'multi_turn'}",['Ich kenne die Adresse von diesem Gebäude leider nicht.'],['Ich habe keine Informationen zur Adresse von Gebäude 803.'],0.806148111820221,0.8108456134796143,0.8015046715736389,1.0,"The output conveys the same information as the expected output, acknowledging the lack of address knowledge.",1.0,True
Ist der Zugang für Rollstuhlfahrer geeignet?,"{'test_idx': 13, 'turn_idx': 2, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],['Ich habe keine Informationen zur Barrierefreiheit von Gebäude 803.'],0.8065958619117737,0.8099777698516846,0.8032421469688416,1.0,The output conveys the same information as the expected output by stating a lack of knowledge about wheelchair accessibility,1.0,True
Welche Route führt zu diesem Standort?,"{'test_idx': 13, 'turn_idx': 3, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.10288,8.43598.']","['Mit diesem Link kannst du dich zum Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.10288,8.43598']",0.9873639345169068,0.9910088777542114,0.9837456941604614,1.0,The output conveys the same information as the expected output with a minor change in wording.,1.0,True
Wie finde ich den Weg zum IBAP?,"{'test_idx': 14, 'turn_idx': 0, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.02129,8.36819.']","['Mit diesem Link kannst du dich zum Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.02129,8.36819']",0.988280951976776,0.9919032454490662,0.9846850633621216,1.0,"The output conveys the same information as the expected output, providing a link to Google Maps for directions to the IBAP building.",1.0,True
Kannst du mir die Webseite zeigen?,"{'test_idx': 14, 'turn_idx': 1, 'type': 'multi_turn'}",['Ich habe die Webseite für dich in deinem Browser geöffnet.'],['Die Webseite des IBAP ist nicht in den gefundenen Dokumenten enthalten.'],0.7104212045669556,0.7133429646492004,0.7075234651565552,0.0,"The output does not convey the same information as the expected output. Instead of showing the webpage, it provides an excuse that the webpage is not available.",0.0,False
An welcher Adresse finde ich die Einrichtung?,"{'test_idx': 14, 'turn_idx': 2, 'type': 'multi_turn'}","['Das Gebäude hat die Adresse 16, Hertzstraße, Binsenschlauch, Nordweststadt, Karlsruhe, Baden-Württemberg, 76187, Deutschland.']","['Die Adresse des IBAP ist Hertzstraße 16, 76187 Karlsruhe, Nordweststadt.']",0.8225015997886658,0.8480064272880554,0.7984862327575684,1.0,"The output conveys the same address information as the expected output in a different phrasing, including street, house number, and location details.",1.0,True
Bis wann hat die Institution heute geöffnet?,"{'test_idx': 14, 'turn_idx': 3, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],['Ich habe keine Informationen zu den Öffnungszeiten des IBAP.'],0.8041651844978333,0.8048600554466248,0.8034714460372925,1.0,The output conveys the same information as the expected output (lack of knowledge about opening hours) and is phrased differently without changing the meaning.,1.0,True
Was ist der schnellste Weg zum Gebäude 607?,"{'test_idx': 15, 'turn_idx': 0, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.09718,8.43305.']","['Mit diesem Link kannst du dich zum Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.09718,8.43305']",0.9876182079315186,0.9912077784538268,0.9840545058250428,1.0,"The output conveys the same information as the expected output, providing a link to Google Maps for navigation to the specified building. The phrasing is slightly different but the meaning is preserved.",1.0,True
Kann ich eine Webpräsenz finden?,"{'test_idx': 15, 'turn_idx': 1, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],['Ich habe leider keine Informationen zu einer Website für das Gebäude 607 gefunden.'],0.804333508014679,0.7887284159660339,0.8205684423446655,1.0,The output conveys the same information as the expected output but refers to 'Gebäude 607' instead of 'Gebäude' generally. The phrasing is different but consistent in meaning.,1.0,True
Bis wann kann ich dort heute rein?,"{'test_idx': 15, 'turn_idx': 2, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],['Ich habe keine Informationen zu den Öffnungszeiten für das Gebäude 607.'],0.8235538005828857,0.8162614703178406,0.8309776782989502,1.0,"The output conveys the same information as the expected output but specifies the building number, which is not critical to the meaning.",1.0,True
Ist der Zugang zu Gebäude 70.11 barrierefrei?,"{'test_idx': 16, 'turn_idx': 0, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],['Ich habe keine Informationen über den Zugang zu Gebäude 70.11 gefunden.'],0.787325382232666,0.7953144311904907,0.7794952392578125,1.0,"Both responses indicate a lack of information about the accessibility of building 70.11, and the meaning is consistent.",1.0,True
Sind die Türen aktuell geöffnet?,"{'test_idx': 16, 'turn_idx': 1, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],"['Ich habe keine Informationen darüber, ob die Türen des Gebäudes 70.11 momentan geöffnet sind.']",0.7425845861434937,0.7262381911277771,0.7596838474273682,1.0,"The output conveys the same information as the expected output, indicating lack of knowledge about the building's opening hours.",1.0,True
Können Sie mir den Weg zum Veranstaltungsgebäude zeigen?,"{'test_idx': 16, 'turn_idx': 2, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.02379,8.43115.']","['Mit diesem Link kannst du dich zum Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.01318,8.41076']",0.9746453166007996,0.9780552387237548,0.9712589383125304,1.0,"Both outputs convey the same information of providing a Google Maps link to navigate to the event building, though with different coordinates.",1.0,True
Existiert ein Online-Auftritt für diese Einrichtung?,"{'test_idx': 16, 'turn_idx': 3, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],['Ich habe keine Informationen über einen Online-Auftritt für das Gebäude 70.11.'],0.7461585402488708,0.7287923693656921,0.7643725275993347,1.0,"The output correctly conveys the lack of knowledge about the website, similar to the expected output.",1.0,True
Verfügt der Haupteingang des Gebäudes 633 über eine barrierefreie Zugangsmöglichkeit?,"{'test_idx': 17, 'turn_idx': 0, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],"['Ich habe keine Informationen darüber, ob der Haupteingang des Gebäudes 633 barrierefrei ist.']",0.752819299697876,0.7475222945213318,0.7581919431686401,1.0,"The output conveys the same information as the expected output, which is that there is no information available about the accessibility of the main entrance of building 633.",1.0,True
