input,metadata,expected_output,output,FScore,Precision,Recall,LLM_Judge,LLM_Judge_reason,assertions_passed_rate,assertion.LLMJudge_pass
Welche Öffnungszeiten hat Gebäude 50.40?,"{'test_idx': 12, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-18:00; Sa,Su,PH off geöffnet.']","['Das Gebäude 50.40 hat folgende Öffnungszeiten: Montag bis Freitag von 7:00 bis 18:00 Uhr, an Samstagen, Sonntagen und an Feiertagen ist es jedoch geschlossen.']",0.7121649384498596,0.6933126449584961,0.7320711612701416,1.0,Die Öffnungszeiten des Gebäudes 50.40 wurden korrekt und eindeutig übermittelt.,1.0,True
Wann hat Gebäude 01.12 geöffnet?,"{'test_idx': 13, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 07:30-17:30 geöffnet.'],['Das Gebäude 01.12 ist von Montag bis Freitag von 07:30 bis 17:30 Uhr geöffnet.'],0.8310940265655518,0.8101677298545837,0.8531299829483032,1.0,"Die Antwort gibt die gleichen Öffnungszeiten wie die erwartete Antwort an (Montag bis Freitag, 07:30 bis 17:30 Uhr), obwohl das Gebäude explizit genannt wurde.",1.0,True
Zu welchen Zeiten ist Gebäude 01.90 zugänglich?,"{'test_idx': 14, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 09:00-22:00; Sa 10:00-22:00 geöffnet.'],['Das Gebäude 01.90 ist von Montag bis Freitag von 09:00 bis 22:00 Uhr und am Samstag von 10:00 bis 22:00 Uhr zugänglich.'],0.8158676028251648,0.7994118928909302,0.8330150842666626,1.0,"The output conveys the same information as the expected output, with slight differences in phrasing.",1.0,True
Wann kann man in der Mensa am Adenauerring essen?,"{'test_idx': 15, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 11:00-14:00, 14:00-14:30 open ""Spätausgabe an Linie 1""; Sa,Su,PH off geöffnet.']","['Die Mensa am Adenauerring ist von Montag bis Freitag von 11:00 bis 14:00 Uhr geöffnet. Außerdem ist sie von 14:00 bis 14:30 Uhr für eine ""Spätausgabe an Linie 1"" geöffnet. Am Samstag, Sonntag und an Feiertagen ist die Mensa geschlossen.']",0.7736220955848694,0.7611261010169983,0.786535382270813,1.0,The output conveys the same information as the expected output but uses different phrasing.,1.0,True
Welche Öffnungszeiten hat das Zentrum für Mediales Lernen?,"{'test_idx': 16, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 09:00-19:00; Mo-Su 07:00-22:00 with KIT-Card geöffnet.'],['Das Zentrum für Mediales Lernen (ZML) hat folgende Öffnungszeiten: Montag bis Freitag von 09:00 bis 19:00 Uhr und Montag bis Sonntag von 07:00 bis 22:00 Uhr mit KIT-Card.'],0.7793208360671997,0.7471680641174316,0.8143652081489563,1.0,"The output conveys the same information as the expected output, with slight rephrasing but no loss or addition of relevant details.",1.0,True
Wann ist das InformatiKOM 1 zugänglich?,"{'test_idx': 17, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 09:00-19:00; Mo-Su 07:00-22:00 with KIT-Card geöffnet.'],['Das InformatiKOM 1 ist von Montag bis Freitag von 09:00 bis 19:00 Uhr und an allen Tagen mit KIT-Card von 07:00 bis 22:00 Uhr zugänglich. Die Adresse ist Adenauerring 12.'],0.7575356364250183,0.7303629517555237,0.7868083119392395,1.0,"The output conveys the same information as the expected output regarding the access times of InformatiKOM 1 with a KIT-Card, though it adds an extra detail (the address). The address provided includes the relevant street and house number.",1.0,True
Zu welchen Zeiten kann man die KIT-Bibliothek Nord nutzen?,"{'test_idx': 18, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 09:00-12:00, 13:00-15:00;  geöffnet.']",['Die KIT-Bibliothek Nord ist von Montag bis Freitag von 09:00 bis 12:00 Uhr und von 13:00 bis 15:00 Uhr geöffnet.'],0.8242064714431763,0.807319700717926,0.8418148756027222,1.0,"The output provides the same information about the opening hours as the expected output, just phrased differently.",1.0,True
Wann ist das Institut für Angewandte Materialien - Elektrochemische Technologien geöffnet?,"{'test_idx': 19, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-18:00; Sa,Su,PH off geöffnet.']",['Das Institut für Angewandte Materialien - Elektrochemische Technologien (IAM-ET) ist von Montag bis Freitag von 07:00 bis 18:00 Uhr geöffnet.'],0.724258542060852,0.6960276365280151,0.7548762559890747,0.5,"The output conveys the same information about opening hours as the expected output, though it does not mention the building being closed on weekends and public holidays.",0.0,False
Welche Öffnungszeiten hat das Institut für Angewandte Informatik und Formale Beschreibungsverfahren?,"{'test_idx': 20, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Su,PH 00:00-24:00 open; Mo-Su,PH 02:00-06:00 closed ""nur Ausfahrt möglich"" geöffnet.']","['Das Institut für Angewandte Informatik und Formale Beschreibungsverfahren (AIFB) ist von Montag bis Sonntag und an Feiertagen (PH) 24 Stunden am Tag geöffnet, jedoch sind die Eingänge von 02:00-06:00 Uhr nur für Ausfahrt möglich.']",0.7027078866958618,0.6669081449508667,0.742569088935852,1.0,"The output conveys the same information as the expected output, albeit with a more detailed phrasing and clarification about the 24-hour opening and the restricted hours for entry.",1.0,True
Wann ist das Forschungszentrum Umwelt zugänglich?,"{'test_idx': 21, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-18:00; Sa,Su,PH off geöffnet.']",['Das Forschungszentrum Umwelt ist von Montag bis Freitag von 07:00 bis 18:00 Uhr geöffnet.'],0.7681127786636353,0.794937014579773,0.7430397868156433,0.5,"The output correctly conveys the opening hours from Monday to Friday, 07:00 to 18:00, but it does not include the information about being closed on weekends, Sundays, and public holidays.",0.0,False
Welche Öffnungszeiten hat das Studium Generale Forum?,"{'test_idx': 22, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 09:00-19:00; Mo-Su 07:00-22:00 with KIT-Card geöffnet.'],['Das Studium Generale Forum hat folgende Öffnungszeiten: Montag bis Freitag von 09:00 bis 19:00 Uhr und Montag bis Sonntag mit KIT-Card 07:00 bis 22:00 Uhr.'],0.794643759727478,0.77266526222229,0.8179094195365906,1.0,"The output conveys the same information as the expected output, including the opening hours and the KIT-Card requirement, though the phrasing is different.",1.0,True
Zu welchen Zeiten ist die KIT-Bibliothek geöffnet?,"{'test_idx': 23, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an 24/7 geöffnet.'],['Die KIT-Bibliothek ist 24/7 geöffnet.'],0.8564631938934326,0.843285858631134,0.8700587749481201,1.0,Both statements convey that the KIT-Bibliothek is open 24/7.,1.0,True
Wann hat der Informatikbau auf?,"{'test_idx': 24, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-22:30; Sa 07:00-15:00; Su,PH off geöffnet.']",['Der Informatikbau ist von Montag bis Freitag von 07:00 bis 22:30 Uhr geöffnet. Am Samstag ist er von 07:00 bis 15:00 Uhr geöffnet. Sonntag und an Feiertagen ist er geschlossen.'],0.7653529644012451,0.7577473521232605,0.7731128334999084,1.0,The output conveys the same information as the expected output regarding the opening hours of the Informatikbau.,1.0,True
Wann ist Gebäude 234 geöffnet?,"{'test_idx': 25, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Th 07:00-12:00, 13:00-16:00;Fr 07:00-12:00,13:00-15:00;Sa,Su,PH off geöffnet.']",['Das Gebäude 234 ist von Montag bis Donnerstag von 7:00 bis 12:00 Uhr und von 13:00 bis 16:00 Uhr geöffnet. Am Freitag ist es von 7:00 bis 12:00 Uhr und von 13:00 bis 15:00 Uhr geöffnet. Am Samstag und Sonntag sowie an Feiertagen ist es geschlossen.'],0.7705777883529663,0.7576480507850647,0.7839566469192505,1.0,The output conveys the same information as the expected output regarding the opening hours of Gebäude 234.,1.0,True
Zu welchen Zeiten kann man in den Informatikbau?,"{'test_idx': 26, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-22:30; Sa 07:00-15:00; Su,PH off geöffnet.']","['Die Öffnungszeiten für den Informatikbau variieren nicht von denen der anderen Gebäude, die du aufgelistet hast. Sie sind wie folgt:\n\nMontag bis Freitag: 07:00 bis 22:30 Uhr\nSamstag: 07:00 bis 15:00 Uhr\nSonntag und an Feiertagen: geschlossen\n\nIch habe diese Öffnungszeiten aus den Dokumenten abgeleitet, die ich erhalten habe.']",0.6664435267448425,0.6234358549118042,0.7158246040344238,1.0,The output conveys the same information as the expected output with slightly different phrasing.,1.0,True
Wann hat der Informatikbau auf?,"{'test_idx': 27, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-22:30; Sa 07:00-15:00; Su,PH off geöffnet.']","['Der Informatikbau ist von Montag bis Freitag von 07:00 bis 22:30 Uhr geöffnet, am Samstag von 07:00 bis 15:00 Uhr. Sonntags und an Feiertagen ist er geschlossen.']",0.7661750316619873,0.7564454078674316,0.7761582136154175,1.0,The output correctly conveys the same information as the expected output but in a rephrased manner.,1.0,True
Wie sind die Zugangszeiten zum Hauptgebäude?,"{'test_idx': 28, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 06:45-18:20 geöffnet.'],['Das Hauptgebäude der KIT hat die Adresse Kaiserstraße 12. Laut den verfügbaren Informationen sind die Zugangszeiten Montag bis Freitag von 06:45 bis 18:20.'],0.7392428517341614,0.6959618926048279,0.7882639169692993,1.0,The output conveys the same information as the expected output regarding the access times (Mo-Fr 06:45-18:20) and includes the address as allowed by the rubric.,1.0,True
Wann ist InformatiKOM 1 zugänglich?,"{'test_idx': 29, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 09:00-19:00; Mo-Su 07:00-22:00 with KIT-Card geöffnet.'],['Das Gebäude InformatiKOM 1 ist von Montag bis Freitag von 09:00 bis 19:00 Uhr und an allen Tagen mit KIT-Card auch außerhalb dieser Zeiten zugänglich. Die Adresse ist Adenauerring 12.'],0.7451077699661255,0.7103561162948608,0.7834345102310181,0.5,The output conveys the same information as the expected output but includes an extra detail about the address that was not in the expected output.,0.0,False
Zu welchen Uhrzeiten ist das WIN-Institut geöffnet?,"{'test_idx': 30, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Tu-Fr 10:00-17:00; Sa-Su 10:00-18:00 geöffnet.'],['Das WIN-Institut ist an Werktagen von 10:00 bis 17:00 Uhr geöffnet.'],0.8148372173309326,0.821139931678772,0.8086305856704712,0.5,The output conveys the same information about the opening hours on weekdays but does not mention the weekend hours as stated in the expected output.,0.0,False
Wie sind die Besuchszeiten der Fachschaft GeistSoz?,"{'test_idx': 31, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Th 13:00-14:00 geöffnet.'],['Die Besuchszeiten der Fachschaft Geistes- und Sozialwissenschaften sind Montag bis Donnerstag von 13:00 bis 14:00 Uhr.'],0.7525094747543335,0.7281410694122314,0.7785654067993164,0.0,"The output conveys the same information as the expected output about the opening hours on weekdays from 13:00 to 14:00, but it does not mention the building specifically.",0.0,False
Welche Öffnungszeiten gelten für den Informatikbau?,"{'test_idx': 32, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-22:30; Sa 07:00-15:00; Su,PH off geöffnet.']","['Die Öffnungszeiten des Informatikbaus sind Montag bis Freitag von 07:00 bis 22:30 Uhr, Samstag von 07:00 bis 15:00 Uhr und Sonntag und an öffentlichen Feiertagen sind die Räume geschlossen.']",0.7535365223884583,0.7400621175765991,0.7675106525421143,1.0,The output accurately conveys the same information as the expected output regarding the opening hours of the Informatikbau.,1.0,True
Wann kann ich die Mensa besuchen?,"{'test_idx': 33, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 11:00-14:00, 14:00-14:30 open ""Spätausgabe an Linie 1""; Sa,Su,PH off geöffnet.']","['Die Mensa ist von Montag bis Freitag von 11:00 bis 14:00 Uhr geöffnet. Am Nachmittag ist sie von 14:00 bis 14:30 Uhr für die ""Spätausgabe an Linie 1"" geöffnet. Am Samstag, Sonntag und an Feiertagen ist sie geschlossen.']",0.7723938822746277,0.7577550411224365,0.7876095175743103,1.0,The output conveys the same information as the expected output regarding the Mensa's opening hours and exceptions.,1.0,True
Zu welchen Zeiten ist der Physik-Hörsaal Nr. 3 zugänglich?,"{'test_idx': 34, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 09:00-19:00; Sa 09:00-12:30 geöffnet.'],['Der Physik-Hörsaal Nr. 3 ist von Montag bis Freitag von 09:00 bis 19:00 Uhr und am Samstag von 09:00 bis 12:30 Uhr zugänglich.'],0.7944482564926147,0.7734292149543762,0.8166416883468628,1.0,The output correctly conveys the same information as the expected output regarding the opening hours of the lecture hall.,1.0,True
Wann hat die Cafeteria geöffnet?,"{'test_idx': 35, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 07:30-17:30 geöffnet.'],['Die Cafeteria ist von Montag bis Freitag von 07:30 bis 17:30 Uhr geöffnet.'],0.8247870206832886,0.8129662871360779,0.8369565606117249,1.0,The output conveys the same opening hours information as the expected output but specifies 'Die Cafeteria' instead of 'Das Gebäude'.,1.0,True
Wie sind die Zugangszeiten von Gebäude 145?,"{'test_idx': 36, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 07:00-18:00 geöffnet.'],['Das Gebäude 145 ist von Montag bis Freitag von 07:00 bis 18:00 Uhr geöffnet.'],0.8456001281738281,0.8341954946517944,0.8573209047317505,1.0,The output conveys the same information as the expected output with a slight rephrasing.,1.0,True
Wann ist das Institut für Anthropomatik und Robotik offen?,"{'test_idx': 37, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-22:30; Sa 07:00-15:00; Su,PH off geöffnet.']","['Das Institut für Anthropomatik und Robotik ist von Montag bis Freitag von 07:00 bis 22:30 Uhr geöffnet, am Samstag von 07:00 bis 15:00 Uhr. Es ist an Sonntagen und an Feiertagen geschlossen.']",0.7537884712219238,0.7361633777618408,0.7722781300544739,1.0,The output correctly conveys the opening hours as described in the expected output with a different phrasing.,1.0,True
Welche Öffnungszeiten hat der Informatikbau?,"{'test_idx': 38, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-22:30; Sa 07:00-15:00; Su,PH off geöffnet.']","['Der Informatikbau ist von Montag bis Freitag von 07:00 bis 22:30 Uhr geöffnet, am Samstag von 07:00 bis 15:00 Uhr. Am Sonntag und an Feiertagen ist er geschlossen.']",0.7689554691314697,0.7602072954177856,0.7779074311256409,1.0,The output conveys the same information as the expected output but uses different phrasing.,1.0,True
Wann ist Gebäude 30.22 zugänglich?,"{'test_idx': 39, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 09:00-19:00; Sa 09:00-12:30 geöffnet.'],['Das Gebäude 30.22 ist von Montag bis Freitag von 09:00 bis 19:00 Uhr und samstags von 09:00 bis 12:30 Uhr zugänglich.'],0.8094673156738281,0.7906854152679443,0.829163134098053,1.0,The output conveys the same information as the expected output with a different phrasing.,1.0,True
Zu welchen Zeiten kann man das IPR betreten?,"{'test_idx': 40, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-22:30; Sa 07:00-15:00; Su,PH off geöffnet.']","['Das IPR (Institut für Prozessrechentechnik, Automation und Robotik) ist von Montag bis Freitag von 07:00 bis 22:30 Uhr geöffnet. Am Samstag ist es von 07:00 bis 15:00 Uhr geöffnet. Sonntag und Feiertage sind Ruhetage.']",0.7308312654495239,0.7006783485412598,0.7636960744857788,1.0,The output conveys the same opening hours information as the expected output but uses different phrasing.,1.0,True
Wie sind die Zugangszeiten zum Institut für Angewandte Geowissenschaften?,"{'test_idx': 41, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-18:00; Sa,Su,PH off geöffnet.']",['Das Institut für Angewandte Geowissenschaften ist von Montag bis Freitag von 7:00 bis 18:00 Uhr geöffnet. Die Adresse ist Adenauerring 20b.'],0.7169069051742554,0.7110956907272339,0.7228139638900757,1.0,The output conveys the same information about opening hours (Monday to Friday 07:00-18:00) as the expected output and includes the relevant address (Adenauerring 20b).,1.0,True
Wann sind die Medizinischen Dienste CN geöffnet?,"{'test_idx': 42, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an 24/7 geöffnet.'],['Die Medizinischen Dienste CN sind 24/7 geöffnet.'],0.8339330554008484,0.8195854425430298,0.8487919569015503,1.0,"The output conveys the same information as the expected output, stating that the Medical Services CN are open 24/7.",1.0,True
Zu welchen Zeiten ist der Informatikbau offen?,"{'test_idx': 43, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-22:30; Sa 07:00-15:00; Su,PH off geöffnet.']","['Der Informatikbau ist von Montag bis Freitag von 07:00 bis 22:30 Uhr geöffnet, am Samstag von 07:00 bis 15:00 Uhr. Am Sonntag und an Feiertagen ist er geschlossen.']",0.7689554691314697,0.7602072954177856,0.7779074311256409,1.0,The output correctly conveys the same information as the expected output about the opening hours of the Informatikbau.,1.0,True
Wann hat der Schwarze Kater auf?,"{'test_idx': 44, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Th 11:30-01:00, Fr,Sa 11:30-03:00 geöffnet.']",['Der Schwarze Kater ist von Montag bis Donnerstag von 11:30 bis 01:00 Uhr und am Freitag und Samstag von 11:30 bis 03:00 Uhr geöffnet.'],0.7886413931846619,0.7709007263183594,0.8072178363800049,1.0,The output conveys the same information as the expected output using different phrasing.,1.0,True
Welche Öffnungszeiten hat Gebäude 10.11?,"{'test_idx': 45, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an Mo-Fr 06:45-18:20 geöffnet.'],['Das Gebäude 10.11 ist von Montag bis Freitag von 06:45 bis 18:20 geöffnet.'],0.83808833360672,0.8156163692474365,0.8618336319923401,1.0,The output conveys the same information as the expected output with a slight rephrasing.,1.0,True
Wann kann man in den Informatikbau?,"{'test_idx': 46, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Mo-Fr 07:00-22:30; Sa 07:00-15:00; Su,PH off geöffnet.']","['Der Informatikbau ist von Montag bis Freitag von 07:00 bis 22:30 Uhr geöffnet, am Samstag von 07:00 bis 15:00 Uhr. Sonntag und an Feiertagen ist er geschlossen.']",0.7696655988693237,0.7615157961845398,0.7779916524887085,1.0,"The output conveys the same information about the opening hours as the expected output, with slight differences in phrasing.",1.0,True
Zu welchen Zeiten ist der Botanische Garten des KIT geöffnet?,"{'test_idx': 47, 'turn_idx': 0, 'type': 'single_turn'}","['Das Gebäude hat an Apr-Sep Mo-Fr 08:00-16:00; Apr-Sep Su,PH 10:00-16:00; Oct-Mar Mo-Fr 08:00-15:00; Oct-Mar Su,PH 10:00-14:00 geöffnet.']","['Der Botanische Garten des KIT ist von April bis September Montag bis Freitag von 8:00 bis 16:00 Uhr geöffnet, an Sonntagen und an öffentlichen Feiertagen von 10:00 bis 16:00 Uhr. Von Oktober bis März ist er Montag bis Freitag von 8:00 bis 15:00 Uhr geöffnet, an Sonntagen und an öffentlichen Feiertagen von 10:00 bis 14:00 Uhr.']",0.7321590781211853,0.7211378216743469,0.7435224652290344,1.0,"The output conveys the same information as the expected output, with only minor differences in phrasing.",1.0,True
Welche Öffnungszeiten gelten für Gebäude 124?,"{'test_idx': 48, 'turn_idx': 0, 'type': 'single_turn'}",['Das Gebäude hat an 24/7 geöffnet.'],"['Das Gebäude 124 ist 24 Stunden am Tag, 7 Tage die Woche geöffnet.']",0.7755550146102905,0.7452574968338013,0.8084203004837036,1.0,"Both convey that the building is open 24/7, though phrased differently.",1.0,True
